Timestamp,BPM,Latitude,Longitude,speed_native,dt
2026-05-23T09:33:30.363741,154,52.4938603,13.2402398,4.337221485452472,2026-05-23 09:33:30
2026-05-23T09:33:31.434745,155,52.4938639,13.2402624,5.693518557558702,2026-05-23 09:33:31
2026-05-23T09:33:32.342670,157,52.4938665,13.2402859,5.821269664454765,2026-05-23 09:33:32
2026-05-23T09:33:33.371963,158,52.4938704,13.2403138,6.976764310839194,2026-05-23 09:33:33
2026-05-23T09:33:34.344067,158,52.4938758,13.2403467,8.304718943651856,2026-05-23 09:33:34
2026-05-23T09:33:35.333940,157,52.4938813,13.2403793,8.244742816654528,2026-05-23 09:33:35
2026-05-23T09:33:36.365627,156,52.4938846,13.2404091,7.382075757929971,2026-05-23 09:33:36
2026-05-23T09:33:37.348767,156,52.4938873,13.2404375,7.005584525804687,2026-05-23 09:33:37
2026-05-23T09:33:38.335422,156,52.4938898,13.2404658,6.969559315119033,2026-05-23 09:33:38
2026-05-23T09:33:39.360314,156,52.4938908,13.2404953,7.200937593308554,2026-05-23 09:33:39
2026-05-23T09:33:40.353910,156,52.4938917,13.240524,7.0040965341683314,2026-05-23 09:33:40
2026-05-23T09:33:41.344447,155,52.4938942,13.2405498,6.367168495978831,2026-05-23 09:33:41
2026-05-23T09:33:42.367157,155,52.4938973,13.2405775,6.864204067244886,2026-05-23 09:33:42
2026-05-23T09:33:43.357573,155,52.4939013,13.2406064,7.223275681752759,2026-05-23 09:33:43
2026-05-23T09:33:44.364020,155,52.4939046,13.2406333,6.687883112262702,2026-05-23 09:33:44
2026-05-23T09:33:45.346300,155,52.4939069,13.2406566,5.7528755419086535,2026-05-23 09:33:45
2026-05-23T09:33:46.347639,155,52.4939096,13.2406786,5.469731745230387,2026-05-23 09:33:46
2026-05-23T09:33:47.341314,155,52.4939137,13.2407008,5.654074589245344,2026-05-23 09:33:47
2026-05-23T09:33:48.379772,155,52.4939173,13.2407238,5.787878993289197,2026-05-23 09:33:48
2026-05-23T09:33:49.354291,154,52.4939205,13.2407463,5.631369512201087,2026-05-23 09:33:49
2026-05-23T09:33:50.360865,154,52.4939233,13.2407722,6.411136135485407,2026-05-23 09:33:50
2026-05-23T09:33:51.353587,154,52.4939265,13.240801,7.135118969218762,2026-05-23 09:33:51
2026-05-23T09:33:52.362864,154,52.4939307,13.2408305,7.383754492418988,2026-05-23 09:33:52
2026-05-23T09:33:53.369656,154,52.4939343,13.240861,7.571916045002921,2026-05-23 09:33:53
2026-05-23T09:33:54.363081,154,52.4939371,13.240893,7.879229081251174,2026-05-23 09:33:54
2026-05-23T09:33:55.361467,155,52.4939406,13.2409234,7.540449397096394,2026-05-23 09:33:55
2026-05-23T09:33:56.378667,155,52.4939432,13.2409523,7.120041023635687,2026-05-23 09:33:56
2026-05-23T09:33:57.378975,156,52.4939453,13.2409797,6.730680044003019,2026-05-23 09:33:57
2026-05-23T09:33:58.357958,156,52.4939479,13.2410051,6.27741529486541,2026-05-23 09:33:58
2026-05-23T09:33:59.387836,156,52.4939518,13.2410286,5.936421035386592,2026-05-23 09:33:59
2026-05-23T09:34:00.464031,155,52.4939558,13.2410523,5.994031901260554,2026-05-23 09:34:00
2026-05-23T09:34:01.356708,153,52.4939587,13.2410758,5.843923477855154,2026-05-23 09:34:01
2026-05-23T09:34:02.386418,151,52.4939606,13.2411,5.946902927597235,2026-05-23 09:34:02
2026-05-23T09:34:03.371017,151,52.493963,13.2411227,5.615279209421614,2026-05-23 09:34:03
2026-05-23T09:34:04.447173,152,52.4939651,13.2411488,6.416441748981275,2026-05-23 09:34:04
2026-05-23T09:34:05.435890,152,52.4939667,13.2411769,6.878463753287969,2026-05-23 09:34:05
2026-05-23T09:34:06.361482,153,52.4939673,13.2412038,6.560511605538848,2026-05-23 09:34:06
2026-05-23T09:34:07.351759,153,52.4939684,13.2412304,6.497933664593931,2026-05-23 09:34:07
2026-05-23T09:34:08.378856,153,52.4939711,13.2412554,6.188159761498712,2026-05-23 09:34:08
2026-05-23T09:34:09.366635,153,52.4939741,13.2412796,6.019080953217349,2026-05-23 09:34:09
2026-05-23T09:34:10.389721,154,52.4939769,13.2413032,5.86002149139237,2026-05-23 09:34:10
2026-05-23T09:34:11.365464,154,52.4939793,13.2413267,5.807475405249487,2026-05-23 09:34:11
2026-05-23T09:34:12.388278,154,52.4939818,13.24135,5.76622052310048,2026-05-23 09:34:12
2026-05-23T09:34:13.372596,153,52.4939843,13.2413727,5.62226372013429,2026-05-23 09:34:13
2026-05-23T09:34:14.379754,152,52.4939878,13.2413965,5.967379236765021,2026-05-23 09:34:14
2026-05-23T09:34:15.390324,152,52.4939912,13.2414222,6.409807504444734,2026-05-23 09:34:15
2026-05-23T09:34:16.514791,152,52.4939939,13.2414479,3.178104611045645,2026-05-23 09:34:17
2026-05-23T09:34:17.383627,152,52.4939965,13.2414729,0.0,2026-05-23 09:34:17
2026-05-23T09:34:18.395165,152,52.4939998,13.2414971,6.044183277337897,2026-05-23 09:34:18
2026-05-23T09:34:19.341644,152,52.4940026,13.2415204,5.788268548570358,2026-05-23 09:34:19
2026-05-23T09:34:20.360795,153,52.4940048,13.2415436,5.722509406299981,2026-05-23 09:34:20
2026-05-23T09:34:21.369330,153,52.4940076,13.2415672,5.860017550506429,2026-05-23 09:34:21
2026-05-23T09:34:22.364229,153,52.4940117,13.2415917,6.192624568163113,2026-05-23 09:34:22
2026-05-23T09:34:23.385761,154,52.4940169,13.2416174,6.600464081305402,2026-05-23 09:34:23
2026-05-23T09:34:24.381865,156,52.4940205,13.2416444,6.736424925353578,2026-05-23 09:34:24
2026-05-23T09:34:25.377417,157,52.4940228,13.241671,6.548039730378082,2026-05-23 09:34:25
2026-05-23T09:34:26.371972,157,52.4940256,13.2416969,6.411121676719677,2026-05-23 09:34:26
2026-05-23T09:34:27.385884,157,52.4940274,13.2417217,6.087086525798409,2026-05-23 09:34:27
2026-05-23T09:34:28.363315,159,52.4940283,13.2417474,6.27399138506564,2026-05-23 09:34:28
2026-05-23T09:34:29.369743,158,52.4940299,13.241774,6.514549165370425,2026-05-23 09:34:29
2026-05-23T09:34:30.370475,158,52.494032,13.2417998,6.343953197447057,2026-05-23 09:34:30
2026-05-23T09:34:31.394859,156,52.4940339,13.2418247,6.116135989118596,2026-05-23 09:34:31
2026-05-23T09:34:32.352017,156,52.4940358,13.241849,5.971065721469583,2026-05-23 09:34:32
2026-05-23T09:34:33.378720,155,52.4940375,13.2418733,5.961396573946366,2026-05-23 09:34:33
2026-05-23T09:34:34.373221,156,52.4940389,13.2418976,5.94888410248148,2026-05-23 09:34:34
2026-05-23T09:34:35.408226,155,52.4940406,13.2419224,6.082476127629371,2026-05-23 09:34:35
2026-05-23T09:34:36.403779,154,52.494042,13.2419472,6.070213232933106,2026-05-23 09:34:36
2026-05-23T09:34:37.427002,154,52.4940427,13.2419719,6.026433577679707,2026-05-23 09:34:37
2026-05-23T09:34:38.460411,152,52.4940437,13.2419965,6.008891839214158,2026-05-23 09:34:38
2026-05-23T09:34:39.363215,152,52.4940459,13.2420207,5.963440008232428,2026-05-23 09:34:39
2026-05-23T09:34:40.361726,152,52.4940488,13.2420448,5.987300940483528,2026-05-23 09:34:40
2026-05-23T09:34:41.402039,152,52.494052,13.2420694,6.130856435672195,2026-05-23 09:34:41
2026-05-23T09:34:42.378898,153,52.4940551,13.2420939,6.098753085193166,2026-05-23 09:34:42
2026-05-23T09:34:43.375882,153,52.4940575,13.2421181,5.97578619932493,2026-05-23 09:34:43
2026-05-23T09:34:44.378927,154,52.4940594,13.2421421,5.898549139010533,2026-05-23 09:34:44
2026-05-23T09:34:45.368873,154,52.4940609,13.2421662,5.90429207863608,2026-05-23 09:34:45
2026-05-23T09:34:46.370839,154,52.4940635,13.2421903,5.965178187791211,2026-05-23 09:34:46
2026-05-23T09:34:47.350484,154,52.4940665,13.2422134,5.756614224297857,2026-05-23 09:34:47
2026-05-23T09:34:48.370703,154,52.494068,13.2422366,5.68612311370139,2026-05-23 09:34:48
2026-05-23T09:34:49.397364,154,52.4940694,13.2422604,5.827572706341262,2026-05-23 09:34:49
2026-05-23T09:34:50.394313,153,52.4940714,13.2422842,5.855552379607526,2026-05-23 09:34:50
2026-05-23T09:34:51.368106,153,52.4940742,13.2423075,5.78825947677574,2026-05-23 09:34:51
2026-05-23T09:34:52.401924,153,52.4940769,13.2423308,5.780641047805688,2026-05-23 09:34:52
2026-05-23T09:34:53.421586,153,52.4940791,13.2423544,5.818846381463527,2026-05-23 09:34:53
2026-05-23T09:34:54.373555,154,52.4940819,13.2423779,5.836087737687143,2026-05-23 09:34:54
2026-05-23T09:34:55.359533,154,52.494085,13.2424011,5.788898842288424,2026-05-23 09:34:55
2026-05-23T09:34:56.406640,153,52.4940884,13.2424242,5.792132097767533,2026-05-23 09:34:56
2026-05-23T09:34:57.397398,153,52.4940914,13.2424476,5.828138681716489,2026-05-23 09:34:57
2026-05-23T09:34:58.366693,152,52.4940947,13.2424711,5.877808934415063,2026-05-23 09:34:58
2026-05-23T09:34:59.413385,152,52.4940982,13.2424938,5.707113137383403,2026-05-23 09:34:59
2026-05-23T09:35:00.381918,152,52.4941011,13.2425171,5.7961406155223525,2026-05-23 09:35:00
2026-05-23T09:35:01.354761,152,52.494104,13.2425416,6.0829614463778965,2026-05-23 09:35:01
2026-05-23T09:35:02.387989,152,52.4941083,13.2425652,6.003851018801396,2026-05-23 09:35:02
2026-05-23T09:35:03.374845,151,52.4941136,13.2425881,5.970851871989072,2026-05-23 09:35:03
2026-05-23T09:35:04.333433,150,52.4941183,13.242611,5.889789139734341,2026-05-23 09:35:04
2026-05-23T09:35:05.507746,150,52.4941222,13.242634,2.90945845314768,2026-05-23 09:35:06
2026-05-23T09:35:06.373487,151,52.4941256,13.2426573,0.0,2026-05-23 09:35:06
2026-05-23T09:35:07.358356,151,52.4941294,13.2426806,5.878899668727476,2026-05-23 09:35:07
2026-05-23T09:35:08.382962,151,52.4941331,13.2427042,5.939446959572393,2026-05-23 09:35:08
2026-05-23T09:35:09.384591,151,52.494136,13.2427276,5.820016492169433,2026-05-23 09:35:09
2026-05-23T09:35:10.435846,151,52.4941389,13.242751,5.820016124187613,2026-05-23 09:35:10
2026-05-23T09:35:11.449864,149,52.4941418,13.2427742,5.772259287729989,2026-05-23 09:35:11
2026-05-23T09:35:12.376782,147,52.4941443,13.2427972,5.694207382598296,2026-05-23 09:35:12
2026-05-23T09:35:13.359784,144,52.4941454,13.24282,5.574251165733682,2026-05-23 09:35:13
2026-05-23T09:35:14.419978,144,52.4941467,13.2428426,5.532616042263303,2026-05-23 09:35:14
2026-05-23T09:35:15.387520,145,52.4941488,13.2428646,5.427352645086909,2026-05-23 09:35:15
2026-05-23T09:35:16.409462,146,52.4941512,13.2428865,5.423256843674792,2026-05-23 09:35:16
2026-05-23T09:35:17.410742,147,52.4941537,13.2429096,5.718200520816381,2026-05-23 09:35:17
2026-05-23T09:35:18.354445,147,52.4941563,13.2429328,5.749309310139995,2026-05-23 09:35:18
2026-05-23T09:35:19.336342,148,52.4941587,13.2429563,5.807452361039215,2026-05-23 09:35:19
2026-05-23T09:35:20.375445,147,52.4941609,13.2429796,5.746572520348874,2026-05-23 09:35:20
2026-05-23T09:35:21.447912,146,52.4941629,13.2430034,5.855540422857587,2026-05-23 09:35:21
2026-05-23T09:35:22.340597,147,52.4941644,13.2430283,6.098276158613507,2026-05-23 09:35:22
2026-05-23T09:35:23.362719,148,52.4941662,13.2430533,6.13547170534233,2026-05-23 09:35:23
2026-05-23T09:35:24.351768,149,52.4941692,13.2430776,6.042939309169162,2026-05-23 09:35:24
2026-05-23T09:35:25.355787,149,52.4941716,13.2431022,6.072011414320611,2026-05-23 09:35:25
2026-05-23T09:35:26.368444,149,52.4941739,13.2431269,6.089897030796195,2026-05-23 09:35:26
2026-05-23T09:35:27.363859,148,52.4941767,13.2431515,6.099394796237338,2026-05-23 09:35:27
2026-05-23T09:35:28.338257,148,52.4941793,13.2431765,6.181265373616613,2026-05-23 09:35:28
2026-05-23T09:35:29.356097,147,52.4941836,13.2432042,6.967040231105764,2026-05-23 09:35:29
2026-05-23T09:35:30.504983,146,52.4941887,13.2432331,3.666711113088759,2026-05-23 09:35:31
2026-05-23T09:35:31.330683,146,52.4941938,13.2432625,0.0,2026-05-23 09:35:31
2026-05-23T09:35:32.336109,146,52.4941973,13.2432907,7.014266438465331,2026-05-23 09:35:32
2026-05-23T09:35:33.354233,147,52.4941995,13.2433164,6.325222267818968,2026-05-23 09:35:33
2026-05-23T09:35:34.361501,148,52.4942019,13.243339,5.591238475352489,2026-05-23 09:35:34
2026-05-23T09:35:35.384036,148,52.4942039,13.2433624,5.758977855234921,2026-05-23 09:35:35
2026-05-23T09:35:36.347662,149,52.4942056,13.2433864,5.88874183663626,2026-05-23 09:35:36
2026-05-23T09:35:37.338337,149,52.4942079,13.2434102,5.873158989563737,2026-05-23 09:35:37
2026-05-23T09:35:38.359790,149,52.4942112,13.2434339,5.925301374578766,2026-05-23 09:35:38
2026-05-23T09:35:39.382623,149,52.4942154,13.2434578,6.06269782037362,2026-05-23 09:35:39
2026-05-23T09:35:40.363755,149,52.4942191,13.2434823,6.152097933040825,2026-05-23 09:35:40
2026-05-23T09:35:41.397214,148,52.494222,13.2435083,6.44218493827831,2026-05-23 09:35:41
2026-05-23T09:35:42.351374,147,52.4942246,13.2435343,6.421630892401178,2026-05-23 09:35:42
2026-05-23T09:35:43.453730,147,52.4942272,13.2435604,6.44568152312099,2026-05-23 09:35:43
2026-05-23T09:35:44.419533,147,52.4942306,13.2435855,6.266953531063284,2026-05-23 09:35:44
2026-05-23T09:35:45.351552,147,52.4942336,13.2436127,6.737086561753469,2026-05-23 09:35:45
2026-05-23T09:35:46.386742,146,52.4942333,13.2436409,6.873959255847191,2026-05-23 09:35:46
