Timestamp,BPM,Latitude,Longitude,speed_native
2026-06-07T20:32:09.000000,nan,52.49379026,13.23986161,6.4512
2026-06-07T20:32:10.000000,nan,52.49379407,13.23988545,6.4872000000000005
2026-06-07T20:32:11.000000,nan,52.49379788,13.23990929,6.4656
2026-06-07T20:32:12.000000,nan,52.49380169,13.23993408,6.4116
2026-06-07T20:32:13.000000,nan,52.4938055,13.23995887,6.3504000000000005
2026-06-07T20:32:14.000000,nan,52.49380931,13.23998652,6.3144
2026-06-07T20:32:15.000000,nan,52.49381312,13.24001322,6.336
2026-06-07T20:32:16.000000,nan,52.49381693,13.24003896,6.3972
2026-06-07T20:32:17.000000,151,52.49382074,13.2400647,6.4656
2026-06-07T20:32:18.000000,nan,52.49382455,13.2400914,6.5123999999999995
2026-06-07T20:32:19.000000,nan,52.49382836,13.24011714,6.5268
2026-06-07T20:32:20.000000,nan,52.49382836,13.24014384,6.534
2026-06-07T20:32:21.000000,nan,52.49383217,13.24017149,6.5520000000000005
2026-06-07T20:32:22.000000,nan,52.49383598,13.24019723,6.559200000000001
2026-06-07T20:32:23.000000,nan,52.49383979,13.24022584,6.5844
2026-06-07T20:32:24.000000,152,52.4938436,13.24025445,6.66
2026-06-07T20:32:25.000000,nan,52.49385504,13.24027733,6.75
2026-06-07T20:32:26.000000,nan,52.49385885,13.2403088,6.8508000000000004
2026-06-07T20:32:27.000000,nan,52.49386266,13.24033454,6.9156
2026-06-07T20:32:28.000000,nan,52.4939008,13.2403784,7.0308
2026-06-07T20:32:29.000000,151,52.49392368,13.24041177,7.8192
2026-06-07T20:32:30.000000,nan,52.49394656,13.24043847,8.762400000000001
2026-06-07T20:32:31.000000,nan,52.49397707,13.24045945,10.0656
2026-06-07T20:32:32.000000,nan,52.49403047,13.24046135,11.7792
2026-06-07T20:32:35.000000,nan,52.49397707,13.24043465,12.0024
2026-06-07T20:32:36.000000,nan,52.49394274,13.2404194,12.3552
2026-06-07T20:32:37.000000,150,52.49391986,13.24041082,12.474
2026-06-07T20:32:38.000000,149,52.49390461,13.24042417,11.3436
2026-06-07T20:32:39.000000,nan,52.4939008,13.24044896,10.0368
2026-06-07T20:32:40.000000,148,52.49389699,13.24053383,10.1628
2026-06-07T20:32:41.000000,nan,52.49389699,13.24059963,10.4112
2026-06-07T20:32:42.000000,nan,52.49389699,13.24066829,11.4228
2026-06-07T20:32:43.000000,149,52.4939008,13.24072551,12.9204
2026-06-07T20:32:44.000000,151,52.49390461,13.24077319,13.885200000000001
2026-06-07T20:32:45.000000,152,52.49390842,13.24081801,13.9032
2026-06-07T20:32:46.000000,153,52.49391223,13.24085997,13.3056
2026-06-07T20:32:47.000000,154,52.49391604,13.24089811,12.5136
2026-06-07T20:32:48.000000,nan,52.49391985,13.24093434,11.692800000000002
2026-06-07T20:32:49.000000,nan,52.49392366,13.24096867,10.9368
2026-06-07T20:32:50.000000,nan,52.49392366,13.24100204,10.224
2026-06-07T20:32:51.000000,155,52.49392366,13.24103637,9.6444
2026-06-07T20:32:52.000000,nan,52.49392747,13.2410707,9.1908
2026-06-07T20:32:53.000000,156,52.49392747,13.24110693,8.9028
2026-06-07T20:32:54.000000,nan,52.49393128,13.24114221,8.762400000000001
2026-06-07T20:32:55.000000,nan,52.49393509,13.24117844,8.7408
2026-06-07T20:32:56.000000,nan,52.4939389,13.24121277,8.744399999999999
2026-06-07T20:32:57.000000,nan,52.49394271,13.24124805,8.748000000000001
2026-06-07T20:32:58.000000,nan,52.49394652,13.24128238,8.7264
2026-06-07T20:32:59.000000,nan,52.49395414,13.24131575,8.6832
2026-06-07T20:33:00.000000,nan,52.49395795,13.24135008,8.658
2026-06-07T20:33:01.000000,157,52.49396176,13.24138727,8.6508
2026-06-07T20:33:02.000000,158,52.49396557,13.24142732,8.722800000000001
2026-06-07T20:33:03.000000,nan,52.49396938,13.24146832,8.906400000000001
2026-06-07T20:33:04.000000,nan,52.49397319,13.24150837,9.1836
2026-06-07T20:33:05.000000,nan,52.493977,13.24154747,9.3888
2026-06-07T20:33:06.000000,nan,52.49398081,13.24158466,9.522
2026-06-07T20:33:07.000000,nan,52.49398462,13.24162852,9.6516
2026-06-07T20:33:08.000000,nan,52.49398843,13.2416762,9.7956
2026-06-07T20:33:09.000000,nan,52.49399224,13.24172579,10.1052
2026-06-07T20:33:10.000000,nan,52.49399986,13.24178491,10.6524
2026-06-07T20:33:11.000000,nan,52.49400367,13.24185262,11.448
2026-06-07T20:33:12.000000,nan,52.49401129,13.241927,12.5316
2026-06-07T20:33:13.000000,nan,52.49401891,13.24200996,13.942800000000002
2026-06-07T20:33:14.000000,nan,52.49403035,13.24209388,15.591600000000001
2026-06-07T20:33:15.000000,nan,52.49404179,13.2421778,17.1648
2026-06-07T20:33:16.000000,nan,52.49405323,13.24226172,18.4788
2026-06-07T20:33:17.000000,nan,52.49406467,13.24235136,19.378800000000002
2026-06-07T20:33:18.000000,nan,52.49407611,13.24243814,20.034000000000002
2026-06-07T20:33:19.000000,159,52.49408755,13.24252397,20.494799999999998
2026-06-07T20:33:20.000000,nan,52.4941028,13.24260598,20.7936
2026-06-07T20:33:21.000000,nan,52.49411805,13.24269371,21.1428
2026-06-07T20:33:22.000000,nan,52.49412949,13.24277381,21.186
2026-06-07T20:33:23.000000,nan,52.49414093,13.24284247,21.06
2026-06-07T20:33:24.000000,160,52.49414855,13.24290064,20.4804
2026-06-07T20:33:25.000000,nan,52.49415617,13.24296167,19.4256
2026-06-07T20:33:26.000000,159,52.49415998,13.24301793,18.0684
2026-06-07T20:33:27.000000,158,52.49416379,13.24307133,16.812
2026-06-07T20:33:28.000000,nan,52.49417141,13.24311901,15.771600000000001
2026-06-07T20:33:29.000000,159,52.49417522,13.24316192,14.7708
2026-06-07T20:33:30.000000,nan,52.49418284,13.24319911,13.7196
2026-06-07T20:33:31.000000,nan,52.49418665,13.24323344,12.621599999999999
2026-06-07T20:33:32.000000,158,52.49419046,13.24326491,11.5416
2026-06-07T20:33:33.000000,156,52.49419808,13.24329352,10.5156
2026-06-07T20:33:34.000000,155,52.49420189,13.24332117,9.5904
2026-06-07T20:33:35.000000,nan,52.4942057,13.24334691,8.7696
2026-06-07T20:33:36.000000,156,52.49420951,13.2433717,8.0892
2026-06-07T20:33:37.000000,158,52.49420951,13.24339744,7.538399999999999
2026-06-07T20:33:38.000000,162,52.49421332,13.24342223,7.1136
2026-06-07T20:33:39.000000,167,52.49421713,13.24344607,6.793200000000001
2026-06-07T20:33:40.000000,170,52.49422094,13.24347086,6.5628
2026-06-07T20:33:41.000000,171,52.49422475,13.2434947,6.4008
2026-06-07T20:33:42.000000,172,52.49422475,13.24351949,6.2964
2026-06-07T20:33:43.000000,nan,52.49423237,13.24354333,6.2352
2026-06-07T20:33:44.000000,nan,52.49423237,13.24356812,6.1992
2026-06-07T20:33:45.000000,nan,52.49423618,13.24359196,6.1776
2026-06-07T20:33:46.000000,170,52.49423999,13.2436158,6.1668
2026-06-07T20:33:47.000000,168,52.4942438,13.24363868,6.1272
2026-06-07T20:33:48.000000,167,52.49424761,13.24366061,6.0624
2026-06-07T20:33:49.000000,169,52.49425142,13.24368254,5.9508
2026-06-07T20:33:50.000000,172,52.49425523,13.24370447,5.832000000000001
2026-06-07T20:33:51.000000,nan,52.49425904,13.2437264,5.7348
2026-06-07T20:33:52.000000,nan,52.49426285,13.24374833,5.6628
2026-06-07T20:33:53.000000,171,52.49426666,13.24377026,5.6160000000000005
2026-06-07T20:33:54.000000,170,52.49427047,13.24379314,5.5944
2026-06-07T20:33:55.000000,168,52.49427047,13.24381602,5.5944
2026-06-07T20:33:56.000000,167,52.49427428,13.2438389,5.6088000000000005
2026-06-07T20:33:57.000000,165,52.49427809,13.24386274,5.652
2026-06-07T20:33:58.000000,163,52.4942819,13.24388562,5.688000000000001
2026-06-07T20:33:59.000000,161,52.49428571,13.2439085,5.7168
2026-06-07T20:34:00.000000,nan,52.49428952,13.24393234,5.7348
2026-06-07T20:34:01.000000,164,52.49429333,13.24395522,5.7708
2026-06-07T20:34:02.000000,169,52.49429714,13.2439781,5.796
2026-06-07T20:34:03.000000,nan,52.49430476,13.24400003,5.814
2026-06-07T20:34:04.000000,nan,52.49430857,13.24402196,5.8176000000000005
2026-06-07T20:34:05.000000,nan,52.49431238,13.24404389,5.7924
2026-06-07T20:34:06.000000,nan,52.49432,13.24406391,5.7636
2026-06-07T20:34:07.000000,170,52.49432762,13.24408489,5.742
2026-06-07T20:34:08.000000,nan,52.49433524,13.24410491,5.7204
2026-06-07T20:34:09.000000,169,52.49433905,13.24412493,5.706
2026-06-07T20:34:10.000000,nan,52.49434286,13.24414591,5.6664
2026-06-07T20:34:11.000000,167,52.49434667,13.24416784,5.6196
2026-06-07T20:34:12.000000,166,52.49435048,13.24419072,5.5872
2026-06-07T20:34:13.000000,165,52.49435429,13.24421265,5.5691999999999995
2026-06-07T20:34:14.000000,164,52.4943581,13.24423553,5.5764
2026-06-07T20:34:15.000000,165,52.4943581,13.24425746,5.5872
2026-06-07T20:34:16.000000,nan,52.49436191,13.24427844,5.5944
2026-06-07T20:34:17.000000,nan,52.49436572,13.24430037,5.5872
2026-06-07T20:34:18.000000,166,52.49436953,13.24432325,5.58
2026-06-07T20:34:19.000000,nan,52.49437334,13.24434518,5.5764
2026-06-07T20:34:20.000000,164,52.49437715,13.24436902,5.6016
2026-06-07T20:34:21.000000,nan,52.49438096,13.2443919,5.6592
2026-06-07T20:34:22.000000,162,52.49438477,13.24441478,5.7096
2026-06-07T20:34:23.000000,161,52.49438858,13.24443766,5.742
2026-06-07T20:34:24.000000,159,52.49439239,13.24445959,5.7636
2026-06-07T20:34:25.000000,nan,52.4943962,13.24448247,5.7564
2026-06-07T20:34:26.000000,nan,52.4943962,13.24450631,5.752800000000001
2026-06-07T20:34:27.000000,160,52.49440001,13.24453015,5.752800000000001
2026-06-07T20:34:28.000000,159,52.49440382,13.24455303,5.752800000000001
2026-06-07T20:34:29.000000,158,52.49440382,13.24457591,5.7564
2026-06-07T20:34:30.000000,156,52.49440763,13.24459879,5.7636
2026-06-07T20:34:31.000000,154,52.49441144,13.24462263,5.767200000000001
2026-06-07T20:34:32.000000,152,52.49441144,13.24464742,5.7708
2026-06-07T20:34:33.000000,nan,52.49441525,13.24467221,5.8032
2026-06-07T20:34:34.000000,151,52.49441906,13.24469605,5.8572
2026-06-07T20:34:35.000000,nan,52.49442287,13.24471893,5.9004
2026-06-07T20:34:36.000000,nan,52.49442668,13.24474086,5.9256
2026-06-07T20:34:37.000000,150,52.4944343,13.24476279,5.9148000000000005
2026-06-07T20:34:38.000000,149,52.49444192,13.24478377,5.904
2026-06-07T20:34:39.000000,nan,52.49444573,13.24480475,5.8751999999999995
2026-06-07T20:34:40.000000,nan,52.49445335,13.24482573,5.8536
2026-06-07T20:34:41.000000,nan,52.49446097,13.24484861,5.8500000000000005
2026-06-07T20:34:42.000000,nan,52.49446478,13.24487149,5.8572
2026-06-07T20:34:43.000000,nan,52.49446859,13.24489533,5.867999999999999
2026-06-07T20:34:44.000000,148,52.4944724,13.24492012,5.9004
2026-06-07T20:34:45.000000,nan,52.49447621,13.24494396,5.9472
2026-06-07T20:34:46.000000,147,52.49448002,13.2449678,0.0
2026-06-07T20:34:47.000000,148,52.49448383,13.24499068,5.9832
2026-06-07T20:34:48.000000,149,52.49449145,13.24501547,6.0228
2026-06-07T20:34:49.000000,nan,52.49449526,13.24504217,6.0767999999999995
2026-06-07T20:34:50.000000,nan,52.49450288,13.24507268,6.2316
2026-06-07T20:34:51.000000,nan,52.4945105,13.24510415,6.5556
2026-06-07T20:34:52.000000,nan,52.49451812,13.24513752,0.0
2026-06-07T20:34:53.000000,nan,52.49452574,13.24517089,7.002000000000001
2026-06-07T20:34:54.000000,nan,52.49453336,13.24520331,0.0
2026-06-07T20:34:55.000000,nan,52.49453717,13.24523573,7.4556000000000004
2026-06-07T20:34:56.000000,nan,52.49454479,13.2452672,7.757999999999999
2026-06-07T20:34:57.000000,nan,52.49455241,13.24529676,7.948800000000001
2026-06-07T20:34:58.000000,nan,52.49455622,13.24532537,8.0136
2026-06-07T20:34:59.000000,nan,52.49456384,13.24535398,8.0136
2026-06-07T20:35:00.000000,nan,52.49457146,13.24538259,0.0
2026-06-07T20:35:01.000000,151,52.49457908,13.2454112,7.790400000000001
2026-06-07T20:35:02.000000,152,52.4945867,13.24543885,7.700399999999999
2026-06-07T20:35:03.000000,153,52.49459432,13.2454665,7.6356
2026-06-07T20:35:04.000000,154,52.49460194,13.24549511,7.585200000000001
2026-06-07T20:35:05.000000,155,52.49460956,13.24552276,7.5456
2026-06-07T20:35:06.000000,nan,52.49461718,13.24555137,7.5204
2026-06-07T20:35:07.000000,156,52.4946248,13.24557902,7.488
2026-06-07T20:35:08.000000,nan,52.49463242,13.24560476,7.4628
2026-06-07T20:35:09.000000,nan,52.49464004,13.2456305,7.408799999999999
2026-06-07T20:35:10.000000,155,52.49464766,13.24565529,7.322399999999999
2026-06-07T20:35:11.000000,nan,52.4946591,13.24568008,7.218
2026-06-07T20:35:12.000000,nan,52.49466672,13.24570392,7.153200000000001
2026-06-07T20:35:13.000000,nan,52.49467816,13.24572871,7.1244000000000005
2026-06-07T20:35:14.000000,nan,52.4946896,13.24575064,7.1028
2026-06-07T20:35:15.000000,nan,52.49469722,13.24577162,7.0884
2026-06-07T20:35:16.000000,nan,52.49470866,13.24579069,7.0128
2026-06-07T20:35:17.000000,nan,52.4947201,13.24581071,6.8616
2026-06-07T20:35:18.000000,nan,52.49472772,13.24583359,6.6924
2026-06-07T20:35:19.000000,nan,52.49473534,13.24585838,6.5844
2026-06-07T20:35:20.000000,nan,52.49474296,13.24588222,6.5448
2026-06-07T20:35:21.000000,nan,52.4947544,13.24590701,6.5916
2026-06-07T20:35:22.000000,nan,52.49476202,13.2459318,6.6888000000000005
2026-06-07T20:35:23.000000,nan,52.49476964,13.24595659,6.7896
2026-06-07T20:35:24.000000,nan,52.49478108,13.24598043,6.8796
2026-06-07T20:35:25.000000,156,52.4947887,13.24600522,6.9444
2026-06-07T20:35:26.000000,nan,52.49479632,13.24603001,6.9804
2026-06-07T20:35:27.000000,157,52.49480394,13.24605385,6.9768
2026-06-07T20:35:28.000000,158,52.49481156,13.24607578,6.9084
2026-06-07T20:35:29.000000,nan,52.49481918,13.24609199,6.714
2026-06-07T20:35:30.000000,nan,52.4948268,13.2461101,6.462
2026-06-07T20:35:31.000000,nan,52.49483442,13.24612821,6.1632
2026-06-07T20:35:32.000000,nan,52.49483823,13.24614823,5.9112
2026-06-07T20:35:33.000000,159,52.49484585,13.2461673,5.7276
2026-06-07T20:35:34.000000,158,52.49485347,13.24618732,5.6124
2026-06-07T20:35:35.000000,157,52.49486491,13.24620639,5.5872
2026-06-07T20:35:36.000000,nan,52.49487253,13.24622737,5.634
2026-06-07T20:35:37.000000,nan,52.49488015,13.24624739,5.7096
2026-06-07T20:35:38.000000,nan,52.49488777,13.24626741,5.7924
2026-06-07T20:35:39.000000,nan,52.49489539,13.24628934,5.8572
2026-06-07T20:35:40.000000,nan,52.49490301,13.24631127,5.9436
2026-06-07T20:35:41.000000,nan,52.49491063,13.24633415,6.0228
2026-06-07T20:35:42.000000,nan,52.49491825,13.24635703,6.0984
2026-06-07T20:35:43.000000,nan,52.49492587,13.24638087,6.1668
2026-06-07T20:35:44.000000,nan,52.49493349,13.24640471,6.2172
2026-06-07T20:35:45.000000,nan,52.49494111,13.24642664,6.2532000000000005
2026-06-07T20:35:46.000000,nan,52.49494873,13.24644857,6.2928
2026-06-07T20:35:47.000000,nan,52.49496017,13.24646955,6.318
2026-06-07T20:35:48.000000,nan,52.49496779,13.24649243,6.3396
2026-06-07T20:35:49.000000,nan,52.49497541,13.24651341,6.3792
2026-06-07T20:35:50.000000,156,52.49498685,13.24653534,6.4224000000000006
2026-06-07T20:35:51.000000,155,52.49499447,13.24655727,6.4692
2026-06-07T20:35:52.000000,154,52.49500591,13.24658015,6.5088
2026-06-07T20:35:53.000000,153,52.49501735,13.24660208,6.5484
2026-06-07T20:35:54.000000,nan,52.49502497,13.24662496,6.6096
2026-06-07T20:35:55.000000,nan,52.49503641,13.2466488,6.6708
2026-06-07T20:35:56.000000,152,52.49504785,13.24667168,6.7428
2026-06-07T20:35:57.000000,nan,52.49505547,13.24669456,6.803999999999999
2026-06-07T20:35:58.000000,nan,52.49506691,13.2467184,6.8616
2026-06-07T20:35:59.000000,nan,52.49507453,13.24674224,6.9012
2026-06-07T20:36:00.000000,nan,52.49508597,13.24676608,6.9336
2026-06-07T20:36:01.000000,151,52.49509741,13.24678992,6.9588
2026-06-07T20:36:02.000000,150,52.49511266,13.24680708,6.9912
2026-06-07T20:36:03.000000,nan,52.4951241,13.24682996,7.0452
2026-06-07T20:36:04.000000,nan,52.49513554,13.2468538,7.1136
2026-06-07T20:36:05.000000,150,52.49514698,13.24687764,7.1856
2026-06-07T20:36:06.000000,nan,52.49515842,13.24689957,7.2324
2026-06-07T20:36:07.000000,151,52.49516986,13.24692055,7.250399999999999
2026-06-07T20:36:08.000000,nan,52.4951813,13.24694153,7.2324
2026-06-07T20:36:09.000000,152,52.49519274,13.24696251,7.1748
2026-06-07T20:36:10.000000,nan,52.49520418,13.24698349,7.0632
2026-06-07T20:36:11.000000,153,52.4952118,13.24700351,6.937200000000001
2026-06-07T20:36:12.000000,nan,52.49521942,13.24702162,0.0
2026-06-07T20:36:13.000000,nan,52.49522704,13.24703973,0.0
2026-06-07T20:36:15.000000,nan,52.49523848,13.24706166,6.7788
2026-06-07T20:36:17.000000,nan,52.4952461,13.24708454,6.5448
2026-06-07T20:36:18.000000,nan,52.49525754,13.24710456,6.2244
2026-06-07T20:36:19.000000,nan,52.49526516,13.24712267,6.2244
2026-06-07T20:36:20.000000,150,52.49527278,13.24713888,5.5872
2026-06-07T20:36:22.000000,147,52.4952804,13.24715986,4.7232
2026-06-07T20:36:23.000000,146,52.49528802,13.24717893,4.86
2026-06-07T20:36:24.000000,nan,52.49529564,13.24719514,4.9824
2026-06-07T20:36:25.000000,nan,52.49530326,13.24721325,5.061599999999999
2026-06-07T20:36:26.000000,nan,52.49531088,13.24723613,5.1624
2026-06-07T20:36:28.000000,147,52.49533376,13.24727523,5.425199999999999
2026-06-07T20:36:30.000000,nan,52.49536427,13.24733245,5.6916
